Time_Index,Actual_T_30cm,Predicted_T_30cm
3581,7.1000004,7.4917135
3582,7.0000005,7.4894905
3583,7.6,7.490237
3584,7.6,7.4919314
3585,7.6,7.4935613
3586,7.5000005,7.4947896
3587,7.5000005,7.4944777
3588,7.4,7.4928513
3589,7.3,7.4844327
3590,7.2,7.511785
3591,7.2,7.557807
3592,7.1000004,7.610398
3593,7.1000004,7.6560826
3594,7.0000005,7.6938705
3595,7.0000005,7.7200127
3596,6.9,7.7328453
3597,6.9,7.7306385
3598,6.9,7.7192426
3599,6.9,7.696596
3600,7.0000005,7.6694036
3601,7.0000005,7.6355295
3602,7.1000004,7.6003313
3603,7.4,7.560801
3604,7.1000004,7.5206633
3605,7.2,7.482974
3606,7.2,7.4493694
3607,7.2,7.426834
3608,7.1000004,7.4126225
3609,7.1000004,7.4104733
3610,7.1000004,7.435657
3611,7.0000005,7.4548454
3612,7.0000005,7.4748874
3613,7.0000005,7.494066
3614,6.9,7.509476
3615,6.9,7.5160313
3616,6.8,7.516852
3617,6.8,7.5164886
3618,6.8,7.5086637
3619,6.8,7.4969883
3620,6.8,7.483627
3621,6.9,7.4641213
3622,6.9,7.4423304
3623,7.0000005,7.414792
3624,7.2,7.3858285
3625,7.2,7.3586736
3626,7.2,7.334136
3627,7.2,7.3129687
3628,7.0000005,7.301625
3629,7.1000004,7.297293
3630,7.1000004,7.303312
3631,7.1000004,7.3257337
3632,7.1000004,7.35656
3633,7.2,7.3897824
3634,7.1000004,7.4213057
3635,7.1000004,7.4389377
3636,7.1000004,7.451749
3637,7.1000004,7.4606514
3638,7.1000004,7.468112
3639,7.0000005,7.473564
3640,7.0000005,7.4830117
3641,6.9,7.486049
3642,6.9,7.4861403
3643,6.9,7.4866266
3644,6.9,7.4867444
3645,6.9,7.4865403
3646,7.0000005,7.4795547
3647,7.0000005,7.4693265
3648,7.0000005,7.4513907
3649,7.3,7.4301972
3650,7.3,7.4086833
3651,7.2,7.38849
3652,7.2,7.3705215
3653,7.1000004,7.361657
3654,7.0000005,7.3588047
3655,6.3,7.3593073
3656,6.3,7.3811417
3657,6.2,7.4138455
3658,6.2,7.443866
3659,6.1000004,7.4700937
3660,6.1000004,7.4851027
3661,6.1000004,7.48605
3662,6.1000004,7.434651
3663,6.1000004,7.3553963
3664,6.2,7.2595625
3665,6.3,7.161466
3666,6.4,7.0630956
3667,6.4,6.97222
3668,6.5000005,6.8925247
3669,6.6000004,6.8252625
3670,6.7,6.7738914
3671,6.8,6.7414837
3672,6.9,6.7282534
3673,6.9,6.732515
3674,7.0000005,6.746286
3675,7.1000004,6.770456
3676,7.2,6.8049564
3677,7.2,6.848834
3678,7.3,6.901207
3679,6.3,6.960876
3680,6.3,7.0199656
3681,6.3,7.081264
3682,6.2,7.145399
3683,6.2,7.210212
3684,6.1000004,7.270761
3685,6.1000004,7.329377
3686,6.0000005,7.321516
3687,5.9,7.27335
3688,5.9,7.2061067
3689,5.8,7.126634
3690,5.7,7.0439515
3691,5.6000004,6.959887
3692,5.6000004,6.881872
3693,5.5000005,6.807258
3694,5.5000005,6.7341576
3695,5.5000005,6.6442914
3696,5.5000005,6.55883
3697,5.6000004,6.4780226
3698,5.6000004,6.3976297
3699,5.7,6.31989
3700,5.8,6.2398124
3701,5.8,6.1613593
3702,5.8,6.0845613
3703,5.9,6.013299
3704,5.5000005,5.9566784
3705,5.6000004,5.912118
3706,5.6000004,5.883881
3707,5.4,5.87339
3708,5.2999997,5.873863
3709,5.2999997,5.8827505
3710,5.2,5.8823485
3711,5.9,5.8650565
3712,5.8,5.8430004
3713,5.8,5.8207445
3714,5.8,5.795193
3715,5.7,5.75775
3716,5.7,5.7148275
3717,5.6000004,5.6661096
3718,5.6000004,5.668715
3719,5.5000005,5.6947947
3720,5.4,5.732786
3721,5.4,5.774822
3722,5.2999997,5.809319
3723,5.2999997,5.836252
3724,5.2,5.850282
3725,5.2,5.855495
3726,5.5000005,5.848284
3727,5.6000004,5.8251667
3728,5.6000004,5.7946577
3729,5.5000005,5.7564564
3730,5.5000005,5.7168202
3731,5.2999997,5.673479
3732,5.4,5.631356
3733,5.2999997,5.6153107
3734,5.2,5.6142654
3735,5.2,5.6253457
3736,5.2,5.622227
3737,5.2,5.630902
3738,5.2999997,5.6238503
3739,5.2999997,5.5864487
3740,5.4,5.574392
3741,5.4,5.558311
3742,5.5000005,5.536309
3743,5.5000005,5.5101504
3744,5.5000005,5.4817467
3745,5.6000004,5.459947
3746,5.6000004,5.443862
3747,5.6000004,5.437756
3748,5.7,5.4383507
3749,5.7,5.4487777
3750,5.7,5.4645314
3751,5.7,5.4822726
3752,5.7,5.5061994
3753,5.7,5.5340905
3754,5.7,5.5616193
3755,5.7,5.5932627
3756,5.7,5.624848
3757,5.7,5.6534677
3758,5.7,5.651268
3759,5.7,5.6535587
3760,5.7,5.667019
3761,5.7,5.688834
3762,5.7,5.7141547
3763,5.7,5.737716
3764,6.1000004,5.7561927
3765,5.7,5.7792683
3766,5.7,5.788088
3767,5.7,5.7721963
3768,5.7,5.767207
3769,5.8,5.761547
3770,5.8,5.7562413
3771,6.0000005,5.778611
3772,6.0000005,5.7924128
3773,5.9,5.8005013
3774,5.7,5.8059754
3775,6.1000004,5.8101997
3776,6.1000004,5.82014
3777,6.1000004,5.8333573
3778,6.1000004,5.857799
3779,6.1000004,5.8903213
3780,6.1000004,5.929809
3781,6.0000005,5.9478855
3782,6.0000005,5.947097
3783,6.0000005,5.9650893
3784,5.6000004,6.027298
3785,5.6000004,6.082436
3786,5.6000004,6.1161327
3787,5.6000004,6.1036787
3788,5.6000004,6.0889354
3789,5.6000004,6.0764165
3790,5.6000004,6.068934
3791,5.6000004,6.0771856
3792,5.6000004,6.063884
3793,5.7,6.033398
3794,5.7,5.9966445
3795,5.8,5.961976
3796,5.9,5.936518
3797,5.9,5.9214416
3798,5.6000004,5.9156055
3799,5.5000005,5.9170923
3800,5.5000005,5.9297557
3801,5.6000004,5.947539
3802,5.6000004,5.9727974
3803,5.4,6.007098
3804,5.4,6.0444174
3805,5.2999997,6.062737
3806,4.6000004,6.0591106
3807,4.6000004,6.0435214
3808,4.6000004,6.0295672
3809,4.7,6.0179462
3810,4.7,5.9955945
3811,4.7999997,5.967877
3812,5.2999997,5.9300017
3813,4.7999997,5.8397985
3814,4.9,5.7283473
3815,5.0000005,5.61413
3816,5.0000005,5.514052
3817,5.1000004,5.430077
3818,5.2,5.368599
3819,5.2,5.3599386
3820,4.9,5.348165
3821,4.5000005,5.340567
3822,4.5000005,5.3440757
3823,4.4,5.3531995
3824,4.4,5.370422
3825,4.4,5.397343
3826,4.4,5.4278545
3827,4.2999997,5.438004
3828,4.2999997,5.404503
3829,3.9,5.3485155
3830,3.9,5.277449
3831,3.9,5.203483
3832,3.9,5.133961
3833,3.9999998,5.0727506
3834,3.9999998,5.015154
3835,3.9999998,4.960973
3836,3.9999998,4.881077
3837,4.1000004,4.792529
3838,4.1000004,4.7055497
3839,4.1000004,4.6295457
3840,4.1000004,4.5723
3841,4.2,4.5306754
3842,4.2,4.502911
3843,4.2,4.484027
3844,4.2,4.478729
3845,4.2999997,4.4809585
3846,4.2999997,4.4895015
3847,3.7999995,4.500455
3848,3.7999995,4.5180173
3849,3.7999995,4.5373917
3850,3.7,4.5562305
3851,3.7,4.5736494
3852,3.7,4.5951843
3853,3.7,4.6200557
3854,3.7999995,4.6017942
3855,3.7,4.558865
3856,3.7,4.5061326
3857,3.7,4.4462214
3858,3.7,4.3878474
3859,3.7,4.3334136
3860,3.7,4.2842603
3861,3.7999995,4.2524514
3862,3.7999995,4.2234445
3863,3.7999995,4.19874
3864,3.9,4.177931
3865,3.6000004,4.1608987
3866,3.6000004,4.147792
3867,3.6000004,4.137024
3868,3.6000004,4.140541
3869,3.6000004,4.152168
3870,3.7,4.1667747
3871,3.9,4.187636
3872,3.7999995,4.185962
3873,3.7999995,4.167725
3874,3.7,4.141993
3875,3.6000004,4.114332
3876,3.6000004,4.088
3877,3.7,4.071654
3878,3.7,4.0667076
3879,3.7,4.066262
3880,3.7,4.0696936
3881,3.7,4.0699697
3882,3.7,4.061881
3883,3.6000004,4.04946
3884,3.6000004,4.0495706
3885,3.6000004,4.0551486
3886,3.6000004,4.0598617
3887,3.6000004,4.062875
3888,3.6000004,4.064325
3889,3.6000004,4.0657234
3890,3.6000004,4.060866
3891,3.6000004,4.050879
3892,3.6000004,4.0393925
3893,3.6000004,4.0285554
3894,3.6000004,4.019506
3895,3.9999998,4.009728
3896,3.9999998,3.9986603
3897,3.9999998,3.988434
3898,3.9999998,3.9799638
3899,3.9999998,3.9732835
3900,3.9999998,3.9683554
3901,3.9,3.9662225
3902,3.9999998,3.9853404
3903,3.9999998,4.0190034
3904,3.9999998,4.0596843
3905,3.9,4.1016316
3906,4.5000005,4.142796
3907,4.4,4.1795554
3908,4.4,4.2058897
3909,4.2999997,4.2256284
3910,4.2,4.2411623
3911,4.1000004,4.253867
3912,3.9999998,4.257977
3913,3.9999998,4.294346
3914,3.9999998,4.3430586
3915,3.9,4.3944936
3916,3.9,4.438503
3917,3.9,4.4678245
3918,3.9,4.4792924
3919,4.2999997,4.4726124
3920,4.4,4.4556537
3921,4.4,4.4342656
3922,4.4,4.4059687
3923,4.5000005,4.3758864
3924,4.5000005,4.347142
3925,4.5000005,4.321541
3926,4.6000004,4.324581
3927,4.6000004,4.3511367
3928,4.6000004,4.3908362
3929,4.6000004,4.435513
3930,4.6000004,4.4863343
3931,4.6000004,4.5366254
3932,4.6000004,4.582782
3933,4.5000005,4.6290336
3934,4.2999997,4.673957
3935,4.2999997,4.713714
3936,4.4,4.7470126
3937,4.4,4.7727613
3938,4.9,4.7927604
3939,4.7999997,4.807849
3940,4.7,4.8128524
3941,4.6000004,4.7994647
3942,4.5000005,4.777048
3943,4.9,4.7581882
3944,4.4,4.743582
3945,4.4,4.7661476
3946,4.4,4.8024344
3947,4.4,4.837098
3948,4.2999997,4.8610935
3949,4.2999997,4.8705883
3950,4.2999997,4.896681
3951,4.4,4.901202
3952,4.4,4.8896914
3953,4.4,4.868644
3954,4.5000005,4.843641
3955,4.5000005,4.8123226
3956,4.6000004,4.7800875
3957,4.6000004,4.7499757
3958,4.7,4.730395
3959,4.7,4.7186923
3960,4.7999997,4.7125683
3961,4.7999997,4.7164955
3962,4.7999997,4.725986
3963,4.9,4.74416
3964,4.9,4.7664404
3965,4.9,4.7954125
3966,4.9,4.8263903
3967,3.7999995,4.8619194
3968,3.7999995,4.8995605
3969,3.7999995,4.932769
3970,3.7999995,4.969722
3971,3.9,5.006061
3972,3.9,5.0390015
3973,3.9,5.067524
3974,4.4,5.020276
3975,3.9999998,4.929318
3976,3.9999998,4.81881
3977,3.9999998,4.7060823
3978,4.1000004,4.608231
3979,4.1000004,4.527391
3980,4.1000004,4.4638195
3981,4.2,4.448833
3982,4.2,4.436683
3983,4.2999997,4.4256654
3984,4.2999997,4.4160676
3985,4.2999997,4.4137783
3986,4.4,4.416443
3987,4.4,4.4213505
3988,4.4,4.4332175
3989,4.4,4.4480996
3990,4.2,4.4700522
3991,3.7999995,4.4942417
3992,3.7999995,4.5180116
3993,3.7999995,4.5460505
3994,3.7999995,4.57443
3995,3.7999995,4.6011934
3996,3.6000004,4.626448
3997,3.6000004,4.6332245
3998,3.6000004,4.6046505
3999,3.7999995,4.555903
4000,3.7999995,4.4996037
4001,3.7999995,4.4433856
4002,3.7,4.3917894
4003,3.7,4.3307605
4004,3.7,4.2714033
4005,3.7,4.2174497
4006,3.7,4.182777
4007,3.7,4.163785
4008,3.6000004,4.1553874
4009,3.6000004,4.147145
4010,3.6000004,4.1391697
4011,3.6000004,4.131723
4012,3.6000004,4.1246305
4013,3.6000004,4.117892
4014,3.7,4.1117024
4015,3.7,4.1001406
4016,3.7,4.0857334
4017,3.7,4.070393
4018,3.6000004,4.0557714
4019,3.7,4.043024
4020,3.7,4.032386
4021,3.6000004,4.0296254
4022,3.6000004,4.028814
4023,3.6000004,4.02906
4024,3.6000004,4.0300527
4025,3.6000004,4.025353
4026,3.4999998,4.0239477
4027,3.4999998,4.0274386
4028,3.4999998,4.0247498
4029,3.4999998,4.018706
4030,3.4999998,4.0105977
4031,3.6000004,4.002494
4032,3.6000004,3.9928799
4033,3.7,3.978051
4034,3.7,3.9616568
4035,3.6000004,3.9462516
4036,3.7999995,3.9327545
4037,3.6000004,3.9189076
4038,3.6000004,3.912178
4039,3.7999995,3.9111369
4040,3.7999995,3.9196904
4041,3.7999995,3.9338489
4042,3.4,3.9462776
4043,3.7,3.9665422
4044,3.7999995,3.979922
4045,3.7,3.9894316
4046,3.7,4.002943
4047,3.7,4.0180454
4048,3.7,4.03399
4049,3.6000004,4.024555
4050,3.6000004,4.018874
4051,3.6000004,4.023632
4052,3.6000004,4.0282297
4053,3.4999998,4.032237
4054,3.4999998,4.0359087
4055,3.4999998,4.0389977
4056,3.4999998,4.035038
4057,3.4,4.027091
4058,3.4,4.01744
4059,3.4,4.0074153
4060,3.4,3.9915702
4061,3.4,3.9732525
4062,3.4,3.954776
4063,3.2999997,3.937793
4064,3.2999997,3.9164495
4065,3.4,3.8940308
4066,3.4,3.8728385
4067,3.2999997,3.8537982
4068,3.4999998,3.8377876
4069,3.6000004,3.8244483
4070,3.2999997,3.802024
4071,3.2999997,3.7775111
4072,3.4,3.7584846
4073,3.4,3.7459114
4074,3.4,3.7361841
4075,3.4,3.7359593
4076,3.4,3.7490351
4077,3.4,3.7549124
4078,3.4,3.7540746
4079,3.4,3.7557182
4080,3.4,3.7579226
4081,3.2999997,3.7594512
4082,3.2999997,3.7597263
4083,3.2999997,3.759275
4084,3.2999997,3.7586434
4085,3.4,3.7564814
4086,3.2999997,3.7538528
4087,3.7,3.7512813
4088,3.4999998,3.742812
4089,3.7,3.732395
4090,3.7,3.721884
4091,3.7,3.7123415
4092,3.7,3.7095327
4093,3.6000004,3.705606
4094,3.7,3.722188
4095,3.6000004,3.737106
4096,3.6000004,3.765341
4097,3.6000004,3.8000965
4098,3.6000004,3.8363445
4099,3.7,3.8702679
4100,3.6000004,3.893902
4101,3.7,3.914557
4102,3.6000004,3.9258873
4103,3.4999998,3.9308047
4104,3.6000004,3.9319022
4105,3.7,3.9309413
4106,4.2999997,3.937328
4107,4.2,3.9404218
4108,4.1000004,3.9480667
4109,3.9999998,3.9509394
4110,3.7999995,3.9440277
4111,4.4,3.9378667
4112,4.5000005,3.9414387
4113,4.5000005,3.9878256
4114,4.5000005,4.051375
4115,4.5000005,4.113819
4116,4.4,4.1638236
4117,5.1000004,4.1897817
4118,4.4,4.2366576
4119,5.0000005,4.300754
4120,4.7,4.370108
4121,4.6000004,4.437429
4122,4.4,4.5010242
4123,4.2999997,4.5509653
4124,4.2,4.6342025
4125,4.2,4.6873717
4126,4.2,4.75648
4127,4.2,4.8120184
4128,4.2,4.8488903
4129,4.2999997,4.8612213
4130,4.2999997,4.8506656
4131,4.2999997,4.8208113
4132,4.4,4.781389
4133,4.9,4.737146
4134,4.4,4.6940336
4135,5.0000005,4.655254
4136,5.0000005,4.62895
4137,4.9,4.611193
4138,4.9,4.600753
4139,4.7999997,4.601767
4140,4.7,4.642142
4141,4.7,4.671982
4142,4.6000004,4.732176
4143,4.6000004,4.8072524
4144,4.6000004,4.879108
4145,4.7,4.9428973
4146,4.7999997,4.9900446
4147,5.1000004,5.020217
4148,4.9,5.036332
4149,5.2,5.0383544
4150,5.2999997,5.0300913
4151,5.4,5.0177526
4152,5.1000004,5.0106454
4153,5.1000004,5.0138493
4154,5.1000004,5.0396423
4155,5.2,5.0679474
4156,5.1000004,5.114369
4157,5.2,5.1745243
4158,5.2,5.244319
4159,5.5000005,5.2955837
4160,5.5000005,5.3284454
4161,5.5000005,5.34851
4162,5.5000005,5.363902
4163,5.5000005,5.3694425
4164,5.4,5.3750196
4165,5.4,5.382489
4166,5.2999997,5.4142604
4167,5.2999997,5.458525
4168,5.2,5.5065484
4169,5.2,5.5550203
4170,5.1000004,5.599981
4171,5.1000004,5.632489
4172,5.0000005,5.656678
4173,5.0000005,5.6674895
4174,5.0000005,5.66884
4175,5.0000005,5.6582184
4176,5.1000004,5.641195
4177,5.2,5.6154666
4178,5.2999997,5.589131
4179,5.4,5.558547
4180,5.6000004,5.5265956
4181,5.7,5.4962077
4182,5.8,5.468823
4183,5.8,5.452008
4184,5.8,5.448792
4185,5.8,5.4600043
4186,5.8,5.485373
4187,5.8,5.529833
4188,5.7,5.588417
4189,5.7,5.657593
4190,6.1000004,5.729561
4191,6.0000005,5.795143
4192,5.9,5.8518405
4193,5.8,5.9017076
4194,5.7,5.9436364
4195,5.5000005,5.9713154
4196,5.4,5.988724
4197,5.4,6.029691
4198,5.2999997,6.075776
4199,5.2999997,6.1125493
4200,5.2999997,6.134594
4201,5.4,6.1401505
4202,5.4,6.1227503
4203,5.5000005,6.0870156
4204,5.5000005,6.0435524
4205,5.6000004,5.9925175
4206,5.6000004,5.941119
4207,6.3,5.893433
4208,6.3,5.858203
4209,6.3,5.8329797
4210,6.3,5.823505
4211,6.2,5.8224587
4212,6.2,5.8278966
4213,6.7,5.8383026
4214,6.7,5.898798
4215,6.6000004,5.9853344
4216,6.6000004,6.0806675
4217,6.5000005,6.173521
4218,6.4,6.251395
4219,6.3,6.3142877
4220,6.3,6.401196
4221,6.3,6.4944673
4222,6.2,6.578031
4223,6.2,6.6491294
4224,6.2,6.7012105
4225,6.3,6.7318196
4226,6.3,6.741879
4227,6.3,6.7393713
4228,6.3,6.730132
4229,6.3,6.709454
4230,6.3,6.68408
4231,7.4,6.6585546
4232,7.4,6.6414976
4233,7.3,6.631397
4234,7.2,6.6262302
4235,7.0000005,6.6212316
4236,7.1000004,6.6171083
4237,6.8,6.6167374
4238,6.8,6.703812
4239,6.8,6.83496
4240,6.8,6.969995
4241,6.8,7.089178
4242,6.8,7.1764064
4243,6.8,7.2435603
4244,6.8,7.266774
4245,6.8,7.264724
4246,6.8,7.2513614
4247,6.8,7.2333922
4248,6.8,7.214972
4249,6.8,7.1978855
4250,6.8,7.184061
4251,6.8,7.173
4252,6.8,7.167543
4253,6.9,7.165381
4254,7.0000005,7.165162
4255,7.1000004,7.165778
4256,7.0000005,7.166341
4257,6.9,7.166646
4258,6.8,7.1668253
4259,6.8,7.1695137
4260,6.7,7.179403
4261,6.7,7.2005305
4262,7.2,7.2408504
4263,6.7,7.281147
4264,6.8,7.308113
4265,6.9,7.3178086
4266,7.0000005,7.3172555
4267,7.1000004,7.304065
4268,7.2,7.285243
4269,7.3,7.29635
4270,7.4,7.2924094
4271,6.8,7.284114
4272,7.3,7.2814107
4273,7.4,7.286695
4274,7.4,7.3033834
4275,7.5000005,7.3310537
4276,7.1000004,7.3701406
4277,7.5000005,7.416704
4278,7.5000005,7.435627
4279,7.5000005,7.4665556
4280,7.6,7.507504
4281,7.6,7.541377
4282,7.6,7.577417
4283,7.6,7.5926924
4284,7.6,7.6150985
4285,7.6,7.6411104
4286,7.5000005,7.679773
4287,7.5000005,7.7312884
4288,7.5000005,7.7801476
4289,7.5000005,7.823228
4290,7.5000005,7.85937
4291,7.5000005,7.8888187
4292,7.5000005,7.912324
4293,7.9,7.9231324
4294,7.8,7.9277883
4295,7.8,7.924967
4296,7.7,7.925304
4297,7.7,7.926924
4298,7.6,7.927833
4299,7.6,7.927702
4300,7.6,7.9544263
4301,7.6,7.9885306
4302,7.6,8.025521
4303,8.2,8.052864
4304,8.000001,8.072818
4305,8.000001,8.080657
4306,8.000001,8.080587
4307,8.000001,8.0769825
4308,8.000001,8.067573
4309,8.000001,8.056918
4310,8.000001,8.097245
4311,8.1,8.143458
4312,8.1,8.191531
4313,8.1,8.236367
4314,8.1,8.27551
4315,8.1,8.308249
4316,8.000001,8.336226
4317,8.000001,8.356151
4318,8.000001,8.38019
4319,7.9,8.404653
4320,7.9,8.42794
4321,8.000001,8.451423
4322,8.000001,8.469815
4323,8.1,8.474294
4324,8.2,8.470574
4325,8.2,8.46388
4326,8.2,8.447501
4327,7.7,8.427531
4328,7.7,8.416232
4329,7.8,8.41124
4330,7.9,8.422772
4331,8.000001,8.448171
4332,8.1,8.479
4333,8.2,8.510288
4334,8.3,8.515398
4335,8.3,8.50217
4336,7.7,8.483404
4337,7.7,8.468123
4338,7.8,8.461802
4339,7.8,8.466305
4340,8.1,8.482951
4341,8.000001,8.510917
4342,8.000001,8.543265
4343,7.9,8.539603
4344,8.1,8.5127325
4345,8.2,8.48092
4346,8.2,8.449219
4347,8.2,8.436393
4348,8.2,8.430122
4349,8.2,8.42806
4350,8.2,8.423033
4351,8.1,8.428967
4352,8.1,8.446912
4353,8.1,8.4704
4354,8.1,8.493976
4355,8.2,8.517455
4356,8.2,8.537446
4357,8.2,8.553001
4358,8.3,8.574405
4359,8.3,8.592363
4360,8.3,8.605028
4361,8.4,8.612979
4362,8.4,8.622839
4363,8.4,8.632851
4364,8.4,8.642224
4365,8.4,8.656563
4366,8.1,8.673058
4367,8.1,8.690922
4368,8.000001,8.713664
4369,8.000001,8.734866
4370,8.000001,8.752479
4371,8.000001,8.766814
4372,8.000001,8.779299
4373,8.000001,8.777084
4374,8.1,8.765633
4375,8.1,8.742201
4376,8.000001,8.71715
4377,8.000001,8.69186
4378,7.8,8.666864
4379,7.7,8.643095
4380,7.6,8.619253
4381,7.5000005,8.6020775
4382,7.5000005,8.593227
4383,7.5000005,8.586177
4384,7.5000005,8.57994
4385,7.5000005,8.561707
4386,7.6,8.530132
4387,7.9,8.486013
4388,7.6,8.430775
4389,7.7,8.372291
4390,7.7,8.31623
4391,7.9,8.265381
4392,8.000001,8.220899
4393,7.7,8.188067
4394,7.8,8.184379
4395,7.8,8.178375
4396,7.8,8.176937
4397,7.9,8.180456
4398,7.9,8.199059
4399,8.000001,8.229557
4400,7.8,8.242545
4401,7.8,8.255382
4402,7.6,8.267042
4403,7.5000005,8.27614
4404,7.4,8.288632
4405,7.4,8.302306
4406,7.9,8.321985
4407,7.3,8.333136
4408,7.3,8.340675
4409,7.3,8.333063
4410,7.4,8.310263
4411,7.5000005,8.273058
4412,7.5000005,8.229974
4413,7.6,8.215005
4414,7.7,8.183547
4415,7.8,8.144388
4416,7.9,8.102898
4417,7.9,8.067478
4418,8.000001,8.044671
4419,8.000001,8.031866
4420,8.1,8.031802
4421,8.1,8.04291
4422,8.1,8.063547
4423,8.2,8.097074
4424,8.000001,8.137358
4425,8.1,8.18461
4426,8.1,8.232441
4427,8.1,8.283671
4428,8.1,8.332857
4429,8.1,8.377295
4430,8.000001,8.424435
4431,8.000001,8.45513
4432,7.9,8.479459
4433,7.8,8.498807
4434,7.8,8.513962
4435,7.7,8.5286045
4436,7.7,8.541755
4437,7.7,8.545737
4438,7.7,8.546074
4439,7.7,8.537208
4440,7.8,8.516456
4441,7.9,8.489905
4442,8.000001,8.455622
4443,8.1,8.419574
4444,8.3,8.385083
4445,7.9,8.35406
4446,8.2,8.327336
4447,8.6,8.311174
4448,8.4,8.308901
4449,8.4,8.320964
4450,8.3,8.346969
4451,8.3,8.393101
4452,8.3,8.420415
4453,8.3,8.452672
4454,8.4,8.518738
4455,8.4,8.586656
4456,8.5,8.645998
4457,8.4,8.689351
4458,8.4,8.720024
4459,8.4,8.741183
4460,8.4,8.755782
4461,8.5,8.771872
4462,8.5,8.787996
4463,8.5,8.81232
4464,8.5,8.83117
4465,8.4,8.845221
4466,8.4,8.855985
4467,8.4,8.864039
4468,8.7,8.876474
4469,8.7,8.890584
4470,8.6,8.902614
4471,8.6,8.91268
4472,8.7,8.914868
4473,7.7,8.912387
4474,7.6,8.907455
4475,7.7,8.924128
4476,7.7,8.9527025
4477,7.8,8.978211
4478,7.8,8.999312
4479,7.9,9.02318
4480,8.000001,8.98847
4481,8.1,8.914346
4482,8.2,8.828074
4483,8.3,8.741401
4484,8.4,8.667508
4485,7.7,8.606391
4486,7.7,8.563821
4487,8.7,8.541006
4488,8.5,8.537975
4489,7.8,8.552394
4490,8.6,8.579525
4491,7.9,8.61817
4492,7.9,8.619108
4493,8.000001,8.598287
4494,8.1,8.621159
4495,8.000001,8.659703
4496,8.000001,8.665547
4497,8.000001,8.694903
4498,7.9,8.698127
4499,7.9,8.683346
4500,7.8,8.665416
4501,7.8,8.653388
4502,7.8,8.640594
4503,7.8,8.627081
4504,7.8,8.615641
4505,7.8,8.59925
4506,7.9,8.581769
4507,7.9,8.559456
4508,7.8,8.53507
4509,8.1,8.510973
4510,8.1,8.488401
4511,8.1,8.468042
4512,8.1,8.449884
4513,8.1,8.440314
4514,8.1,8.4362
4515,8.1,8.42887
4516,7.9,8.439059
4517,8.000001,8.455862
4518,7.9,8.473596
4519,7.9,8.491602
4520,7.0000005,8.510618
4521,7.0000005,8.527984
4522,7.0000005,8.546296
4523,7.0000005,8.551388
4524,7.0000005,8.554515
4525,7.9,8.549256
4526,7.9,8.541041
4527,7.8,8.475903
4528,7.8,8.380006
4529,7.7,8.271918
4530,7.7,8.163835
4531,7.6,8.0633745
4532,7.5000005,8.027539
4533,7.5000005,8.034054
4534,7.4,8.059665
4535,7.3,8.094449
4536,7.2,8.1252985
4537,7.2,8.150765
4538,7.1000004,8.164821
4539,7.1000004,8.1649275
4540,7.0000005,8.157635
4541,7.0000005,8.141162
4542,7.0000005,8.112909
4543,7.1000004,8.072612
4544,7.1000004,8.027652
4545,7.0000005,7.976301
4546,6.9,7.924811
4547,6.8,7.871543
4548,6.6000004,7.819731
4549,6.5000005,7.7735476
4550,6.5000005,7.734664
4551,6.4,7.7056775
4552,6.5000005,7.6769447
4553,6.5000005,7.644177
4554,6.7,7.6050715
4555,6.5000005,7.5523376
4556,6.6000004,7.4870787
4557,6.7,7.4203305
4558,6.7,7.353861
4559,6.9,7.298301
4560,6.9,7.2532387
4561,7.0000005,7.2271633
4562,7.0000005,7.204309
4563,7.0000005,7.1907277
4564,7.0000005,7.189446
4565,6.8,7.19539
4566,6.8,7.217307
4567,7.3,7.2467995
4568,7.3,7.284418
4569,7.3,7.3239617
4570,7.3,7.3639827
4571,7.3,7.401073
4572,7.3,7.417916
4573,7.3,7.421657
4574,7.3,7.4442763
4575,7.3,7.477425
4576,7.2,7.5152225
4577,7.2,7.553552
4578,7.2,7.589836
4579,7.2,7.6227403
4580,7.2,7.651383
4581,7.3,7.6755695
4582,7.3,7.6958776
4583,7.4,7.7060447
4584,7.5000005,7.7124786
4585,7.7,7.7150416
4586,7.9,7.7132006
4587,8.000001,7.711212
4588,8.2,7.7154202
4589,8.5,7.7230053
4590,8.4,7.73814
4591,9.6,7.7630453
4592,8.7,7.8039103
4593,8.6,7.864001
4594,8.6,7.9373083
4595,8.6,8.025484
4596,8.5,8.135126
4597,8.5,8.242898
4598,9.7,8.42544
4599,8.5,8.574711
4600,8.7,8.68606
4601,8.800001,8.766946
4602,8.900001,8.827712
4603,9.1,8.866173
4604,9.299999,8.88949
4605,9.399999,8.9854
4606,8.6,9.034644
4607,8.7,9.068326
4608,8.7,9.098644
4609,8.7,9.131535
4610,8.6,9.175995
4611,8.7,9.236654
4612,8.7,9.308441
4613,8.7,9.327226
4614,8.7,9.318245
4615,10.0,9.294456
4616,9.900001,9.261793
4617,9.800001,9.220849
4618,9.7,9.185415
4619,9.7,9.156578
4620,9.6,9.133695
4621,9.6,9.11911
4622,9.6,9.203702
4623,9.6,9.335569
4624,9.6,9.478167
4625,9.6,9.609233
4626,9.6,9.721854
4627,9.7,9.808143
4628,9.7,9.872077
4629,9.7,9.918479
4630,10.0,9.955533
4631,10.1,9.9825
4632,10.1,10.00181
4633,9.900001,10.015961
4634,9.900001,10.034873
4635,10.0,10.055035
4636,10.0,10.0751505
4637,10.1,10.103521
4638,10.1,10.138885
